Configuration,distance,transmitters,ber
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.96875
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0625
Configuration.baseline,150,1,0.5
Configuration.baseline,150,2,1.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.90625
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.21875
Configuration.baseline,150,3,0.65625
Configuration.baseline,150,3,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,2,0.5625
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.03125
Configuration.baseline,150,3,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.03125
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,2,0.96875
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.96875
Configuration.baseline,150,2,0.0
Configuration.baseline,150,3,0.5625
Configuration.baseline,150,3,0.03125
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.5
Configuration.baseline,150,3,0.4375
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,2,0.6875
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0625
Configuration.baseline,150,3,0.53125
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,2,0.375
Configuration.baseline,150,2,0.21875
Configuration.baseline,150,2,0.9375
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.34375
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.0625
Configuration.baseline,150,3,0.0
Configuration.baseline,150,3,0.5
Configuration.baseline,150,1,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,0,0.0
Configuration.baseline,150,1,0.375
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,1,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
Configuration.baseline,150,2,0.0
